시군구,번지,도로조건,계약면적(㎡),전월세구분,계약년월,계약일,보증금(만원),월세(만원),건축년도,도로명
경기도 용인수지구 죽전동,1***,25m미만,21,월세,202006,5,           500,            45,2009,대지로
경기도 용인수지구 죽전동,1***,25m미만,22,월세,202006,18,           500,            45,2012,죽전로289번길
경기도 용인수지구 죽전동,8**,8m미만,22,월세,202006,30,"         2,000",            37,,용구대로2787번길
경기도 용인수지구 죽전동,8**,-,23,월세,202006,4,"         4,000",            20,2004,
경기도 용인수지구 죽전동,1***,25m미만,23,월세,202006,9,           500,            40,2011,죽전로289번길
경기도 용인수지구 죽전동,1***,-,23,월세,202006,30,"         1,000",            44,2003,
경기도 용인수지구 죽전동,1***,-,23,전세,202006,13,"         8,000",             0,2011,
경기도 용인수지구 죽전동,1***,8m미만,23.14,월세,202006,24,"         3,000",            18,2002,용구대로2787번길
경기도 용인수지구 죽전동,4**,8m미만,23.98,월세,202006,1,"         1,000",            40,2003,정든로14번길
경기도 용인수지구 죽전동,1***,12m미만,24,전세,202006,25,"         7,000",             0,2008,죽전로144번길
경기도 용인수지구 죽전동,1***,12m미만,25,월세,202006,1,"         3,000",            35,2007,현암로89번길
경기도 용인수지구 죽전동,8**,8m미만,25,월세,202006,26,"         3,000",            32,2004,용구대로2787번길
경기도 용인수지구 죽전동,1***,12m미만,26.51,월세,202006,17,"         1,000",            65,2008,죽전로168번길
경기도 용인수지구 죽전동,1***,25m미만,27,월세,202006,15,           500,            40,2002,용구대로2771번길
경기도 용인수지구 죽전동,1***,8m미만,28,월세,202006,8,"         2,000",            40,2004,용구대로2787번길
경기도 용인수지구 죽전동,8**,8m미만,28,월세,202006,10,"         1,000",            40,2002,용구대로2771번길
경기도 용인수지구 죽전동,1***,25m미만,28,월세,202006,10,"         4,000",            17,2012,죽전로289번길
경기도 용인수지구 죽전동,8**,8m미만,28.09,월세,202006,29,"         6,000",            12,2003,용구대로2787번길
경기도 용인수지구 죽전동,8**,8m미만,28.1,월세,202006,19,"         4,000",            25,2004,용구대로2787번길
경기도 용인수지구 죽전동,1***,12m미만,30,전세,202006,7,"         7,000",             0,2011,죽전로289번길
경기도 용인수지구 죽전동,1***,12m미만,30.2,전세,202006,11,"         7,500",             0,2011,죽전로168번길
경기도 용인수지구 죽전동,4**,8m미만,33,전세,202006,18,"         5,000",             0,2011,정든로14번길
경기도 용인수지구 죽전동,9**,8m미만,33.05,월세,202006,26,"         5,000",            25,2003,용구대로2790번길
경기도 용인수지구 죽전동,8**,8m미만,33.05,전세,202006,15,"         6,000",             0,2003,용구대로2787번길
경기도 용인수지구 죽전동,1***,-,37,월세,202006,23,"         1,000",            60,2007,
경기도 용인수지구 죽전동,8**,8m미만,39,월세,202006,8,"         4,000",            36,2002,용구대로2787번길
경기도 용인수지구 죽전동,8**,-,39,전세,202006,12,"         9,450",             0,2004,
경기도 용인수지구 죽전동,8**,-,39,전세,202006,12,"         9,500",             0,2004,
경기도 용인수지구 죽전동,1***,25m미만,40,월세,202006,5,"         4,000",            25,2003,용구대로2771번길
경기도 용인수지구 죽전동,4**,8m미만,45,전세,202006,6,"        15,000",             0,2003,정든로14번길
경기도 용인수지구 죽전동,1***,8m미만,48,전세,202006,29,"        15,000",             0,2004,용구대로2787번길
경기도 용인수지구 죽전동,4**,8m미만,50,월세,202006,6,"        10,000",            35,2015,정든로14번길
경기도 용인수지구 죽전동,1***,25m미만,50,월세,202006,12,"        13,000",            10,2012,달맞이로
경기도 용인수지구 죽전동,1***,25m미만,50,월세,202006,12,"        13,000",            10,2012,달맞이로
경기도 용인수지구 죽전동,5**,12m미만,50,월세,202006,18,"         2,000",            60,2002,용구대로2772번길
경기도 용인수지구 죽전동,1***,12m미만,55,전세,202006,9,"        15,500",             0,2006,현암로89번길
경기도 용인수지구 죽전동,1***,12m미만,60,전세,202006,20,"        17,500",             0,2006,현암로89번길
경기도 용인수지구 죽전동,1***,12m미만,66.6,월세,202006,16,"         3,000",            60,2006,푸른솔로
경기도 용인수지구 죽전동,1***,-,70,전세,202006,30,"        17,000",             0,,
경기도 용인수지구 죽전동,1***,8m미만,77.76,월세,202006,19,"         8,500",            17,1994,용구대로2753번길
경기도 용인수지구 죽전동,1***,-,165.9,전세,202006,5,"        80,000",             0,2020,
경기도 용인수지구 풍덕천동,1***,25m미만,13.2,전세,202006,26,"         5,000",             0,2003,정평로13번길
경기도 용인수지구 풍덕천동,7**,25m미만,18,월세,202006,6,           500,            40,1994,풍덕천로172번길
경기도 용인수지구 풍덕천동,7*,12m미만,18,월세,202006,11,           500,            35,2003,풍덕천로172번길
경기도 용인수지구 풍덕천동,1***,-,18,월세,202006,20,           500,            40,2002,
경기도 용인수지구 풍덕천동,7**,25m미만,18,전세,202006,29,"         5,000",             0,1994,풍덕천로172번길
경기도 용인수지구 풍덕천동,7**,-,19,전세,202006,6,"         5,000",             0,2001,
경기도 용인수지구 풍덕천동,6**,12m미만,19.15,월세,202006,24,           500,            39,2001,수풍로
경기도 용인수지구 풍덕천동,1***,25m미만,19.8,전세,202006,17,"         5,000",             0,2001,풍덕천로
경기도 용인수지구 풍덕천동,7**,-,20,월세,202006,1,"         1,000",            30,2001,
경기도 용인수지구 풍덕천동,1***,25m미만,20,월세,202006,2,           300,            27,2002,진산로11번길
경기도 용인수지구 풍덕천동,1***,8m미만,20,월세,202006,3,           500,            36,2002,포은대로362번길
경기도 용인수지구 풍덕천동,1***,25m미만,20,월세,202006,11,           300,            25,2002,진산로11번길
경기도 용인수지구 풍덕천동,1***,-,20,월세,202006,15,"         1,000",            35,2001,
경기도 용인수지구 풍덕천동,6*,12m미만,20,월세,202006,17,           300,            30,2002,풍덕천로160번길
경기도 용인수지구 풍덕천동,1***,12m미만,20,월세,202006,17,           500,            30,2000,풍덕천로96번길
경기도 용인수지구 풍덕천동,1***,12m미만,20,전세,202006,3,"         5,000",             0,2002,포은대로362번길
경기도 용인수지구 풍덕천동,6**,25m미만,20,전세,202006,30,"         5,500",             0,1997,정평로
경기도 용인수지구 풍덕천동,6**,-,21,전세,202006,9,"         7,500",             0,2011,
경기도 용인수지구 풍덕천동,6*,-,21,전세,202006,27,"         5,000",             0,2001,
경기도 용인수지구 풍덕천동,6**,8m미만,21,전세,202006,27,"         7,500",             0,2011,포은대로
경기도 용인수지구 풍덕천동,6*,-,21.74,월세,202006,10,           200,            18,2001,
경기도 용인수지구 풍덕천동,6*,-,21.74,전세,202006,10,"         7,500",             0,2001,
경기도 용인수지구 풍덕천동,7**,-,22.84,월세,202006,11,           100,            12,1996,
경기도 용인수지구 풍덕천동,7**,-,22.84,전세,202006,11,"         7,000",             0,1996,
경기도 용인수지구 풍덕천동,6*,8m미만,23,월세,202006,13,"         1,000",            40,2007,풍덕천로160번길
경기도 용인수지구 풍덕천동,6*,12m미만,23,월세,202006,27,"         1,000",            38,2002,풍덕천로160번길
경기도 용인수지구 풍덕천동,6**,-,23,전세,202006,3,"         8,000",             0,2011,
경기도 용인수지구 풍덕천동,1***,12m미만,23.1,전세,202006,24,"         5,500",             0,2001,풍덕천로
경기도 용인수지구 풍덕천동,6**,12m미만,24,월세,202006,5,           500,            35,1997,문인로31번길
경기도 용인수지구 풍덕천동,6**,12m미만,24,전세,202006,4,"         4,500",             0,1996,문인로39번길
경기도 용인수지구 풍덕천동,1***,12m미만,25,월세,202006,1,"         1,000",            25,2002,포은대로362번길
경기도 용인수지구 풍덕천동,1***,12m미만,25,월세,202006,2,           300,            30,2002,포은대로362번길
경기도 용인수지구 풍덕천동,1***,25m미만,25,월세,202006,23,           200,            26,2002,진산로11번길
경기도 용인수지구 풍덕천동,1***,12m미만,25,월세,202006,26,           200,            20,,포은대로362번길
경기도 용인수지구 풍덕천동,6**,8m미만,25,월세,202006,26,"         3,000",            30,2011,포은대로
경기도 용인수지구 풍덕천동,7**,12m미만,25,월세,202006,27,"         1,000",            41,1997,풍덕천로140번길
경기도 용인수지구 풍덕천동,1***,8m미만,25,월세,202006,27,"         4,600",            15,,포은대로362번길
경기도 용인수지구 풍덕천동,1***,12m미만,26.4,월세,202006,2,"         2,000",            25,2001,풍덕천로
경기도 용인수지구 풍덕천동,1***,12m미만,28,월세,202006,9,           500,            38,,포은대로362번길
경기도 용인수지구 풍덕천동,1***,25m미만,28,전세,202006,24,"         6,000",             0,2002,진산로11번길
경기도 용인수지구 풍덕천동,6**,12m미만,30,월세,202006,6,"         6,000",            10,1996,수풍로
경기도 용인수지구 풍덕천동,1***,25m미만,30,전세,202006,18,"         4,500",             0,2009,진산로11번길
경기도 용인수지구 풍덕천동,1***,-,30,전세,202006,27,"         5,000",             0,2002,
경기도 용인수지구 풍덕천동,6*,8m미만,33,전세,202006,26,"         7,000",             0,2002,풍덕천로160번길
경기도 용인수지구 풍덕천동,1***,-,33,전세,202006,29,"        10,000",             0,2000,
경기도 용인수지구 풍덕천동,1***,12m미만,35,월세,202006,5,"         7,000",            35,2002,풍덕천로
경기도 용인수지구 풍덕천동,6*,8m미만,37.76,전세,202006,6,"        16,000",             0,,풍덕천로160번길
경기도 용인수지구 풍덕천동,6**,25m미만,38,전세,202006,26,"         8,200",             0,1994,수지로296번길
경기도 용인수지구 풍덕천동,8*,12m미만,38.62,전세,202006,13,"        12,000",             0,2001,풍덕천로160번길
경기도 용인수지구 풍덕천동,7**,12m미만,39.6,월세,202006,20,"         1,000",            55,1995,풍덕천로189번길
경기도 용인수지구 풍덕천동,8*,8m미만,39.6,월세,202006,29,"         5,000",            25,2002,풍덕천로160번길
경기도 용인수지구 풍덕천동,8*,8m미만,39.6,월세,202006,29,"         5,000",            25,2002,풍덕천로160번길
경기도 용인수지구 풍덕천동,7**,-,39.63,전세,202006,6,"        13,000",             0,2002,
경기도 용인수지구 풍덕천동,1***,12m미만,40,월세,202006,6,"         1,000",            50,2008,문정로7번길
경기도 용인수지구 풍덕천동,1***,-,40,전세,202006,2,"         4,500",             0,2002,
경기도 용인수지구 풍덕천동,1***,12m미만,40.5,월세,202006,16,"         2,000",            60,2001,풍덕천로96번길
경기도 용인수지구 풍덕천동,1***,12m미만,42.9,월세,202006,1,"         2,000",            50,2000,문정로7번길
경기도 용인수지구 풍덕천동,6**,-,42.9,전세,202006,13,"        12,000",             0,1996,
경기도 용인수지구 풍덕천동,1***,12m미만,45,전세,202006,19,"        12,000",             0,2000,풍덕천로96번길
